MD5,trial,label,PennElementType,PennElementName,Parameter,Value,participant_id,group,no,item,exp,condition,cb,left,right,target,results_time,event_time,elapsed_ms
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Canvas,right_canvas,Print,NA,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:36.580000+00:00,-3208.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:30.580000+00:00,-6000.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:30.942000+00:00,362.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:31.303000+00:00,361.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:31.648000+00:00,345.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:32.007000+00:00,359.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:32.385000+00:00,378.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:32.757000+00:00,372.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Key,question,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:34.569000+00:00,1812.0
5ea96059c7f8c9bb71d4ecdb67ea496e,48,experiment,Selector,choice_selector,Selection,right_canvas,60d26e7cd9f0761e4d12b9f8,a,109,32,2,self-directed-x,n,politikus,újságíró,újságíró,2025-09-22 16:33:59+00:00,2025-09-22 16:32:39.786000+00:00,5217.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,EyeTracker,tracker,calibration,48,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:32:43.818000+00:00,4027.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,EyeTracker,tracker,calibration,60,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:31.530000+00:00,47712.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:43.263000+00:00,11733.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Canvas,right_canvas,Print,NA,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:42.670000+00:00,-593.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:36.446000+00:00,-6224.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:36.992000+00:00,546.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:37.460000+00:00,468.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:37.907000+00:00,447.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:38.312000+00:00,405.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:38.703000+00:00,391.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r6,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:39.154000+00:00,451.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:39.644000+00:00,490.0
5ea96059c7f8c9bb71d4ecdb67ea496e,49,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,19,7,1,exclusive,n,7a,7b,7a,2025-09-22 16:33:59+00:00,2025-09-22 16:33:43.262000+00:00,3618.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,EyeTracker,tracker,calibration,64,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:47.292000+00:00,4025.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/e48687db-1afc-905a-9709-fabcc6e4dfe4,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:58.981000+00:00,11689.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Canvas,right_canvas,Print,NA,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:58.366000+00:00,-615.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r0,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:52.920000+00:00,-5446.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r1,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:53.331000+00:00,411.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r2,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:53.682000+00:00,351.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r3,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:54.011000+00:00,329.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r4,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:54.337000+00:00,326.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r5,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:54.672000+00:00,335.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r6,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:55.018000+00:00,346.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Key,r7,PressedKey,,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:55.345000+00:00,327.0
5ea96059c7f8c9bb71d4ecdb67ea496e,50,experiment,Selector,choice_selector,Selection,left_canvas,60d26e7cd9f0761e4d12b9f8,a,6,2,1,contrastive,y,2b,2a,2b,2025-09-22 16:33:59+00:00,2025-09-22 16:33:58.979000+00:00,3634.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,EyeTracker,tracker,calibration,54,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:55:49.288000+00:00,5019.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,EyeTracker,tracker,calibration,79,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:56:41.879000+00:00,52591.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:12.516000+00:00,30637.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:07.871000+00:00,-4645.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:56:49.888000+00:00,-17983.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:56:58.150000+00:00,8262.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:00.282000+00:00,2132.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:01.400000+00:00,1118.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:02.404000+00:00,1004.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:03.126000+00:00,722.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:04.230000+00:00,1104.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:04.866000+00:00,636.0
fa649f0e435d0835cf89903f74d0fdb9,6,practice,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,990,1,,practice,n,A,B,A,2025-09-22 17:12:07+00:00,2025-09-22 16:57:12.514000+00:00,7648.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,EyeTracker,tracker,calibration,54,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:57:17.549000+00:00,5030.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,EyeTracker,tracker,calibration,78,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:04.990000+00:00,47441.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:19.389000+00:00,14399.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:18.038000+00:00,-1351.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:11.358000+00:00,-6680.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:12.153000+00:00,795.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:12.658000+00:00,505.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:13.145000+00:00,487.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:13.644000+00:00,499.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:14.091000+00:00,447.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:14.563000+00:00,472.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:15.023000+00:00,460.0
fa649f0e435d0835cf89903f74d0fdb9,7,practice,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,991,2,,practice,y,D,C,C,2025-09-22 17:12:07+00:00,2025-09-22 16:58:19.388000+00:00,4365.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,EyeTracker,tracker,calibration,77,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:24.401000+00:00,5010.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:41.245000+00:00,16844.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:40.140000+00:00,-1105.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:29.723000+00:00,-10417.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:30.417000+00:00,694.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:30.822000+00:00,405.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:31.183000+00:00,361.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:31.537000+00:00,354.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:31.999000+00:00,462.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:32.451000+00:00,452.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:32.925000+00:00,474.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:37.115000+00:00,4190.0
fa649f0e435d0835cf89903f74d0fdb9,8,practice,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,992,3,,practice,n,E,F,E,2025-09-22 17:12:07+00:00,2025-09-22 16:58:41.244000+00:00,4129.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,EyeTracker,tracker,calibration,76,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:58:46.631000+00:00,4016.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:16.615000+00:00,29984.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:15.502000+00:00,-1113.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:04.895000+00:00,-10607.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:05.570000+00:00,675.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:06.171000+00:00,601.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:06.638000+00:00,467.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:07.153000+00:00,515.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:07.651000+00:00,498.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:08.137000+00:00,486.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:13.494000+00:00,5357.0
fa649f0e435d0835cf89903f74d0fdb9,10,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,95,29,2,self-directed,n,földműves,munkás,munkás,2025-09-22 17:12:07+00:00,2025-09-22 16:59:16.614000+00:00,3120.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,EyeTracker,tracker,calibration,77,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:20.624000+00:00,4006.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:37.250000+00:00,16626.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:34.884000+00:00,-2366.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:26.985000+00:00,-7899.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:27.546000+00:00,561.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:28.047000+00:00,501.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:28.481000+00:00,434.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:28.881000+00:00,400.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:29.229000+00:00,348.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:29.632000+00:00,403.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:30.662000+00:00,1030.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:32.881000+00:00,2219.0
fa649f0e435d0835cf89903f74d0fdb9,11,experiment,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,121,36,,attention-check,n,vacsora,reggeli,vacsora,2025-09-22 17:12:07+00:00,2025-09-22 16:59:37.248000+00:00,4367.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,EyeTracker,tracker,calibration,78,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:41.277000+00:00,4025.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:58.272000+00:00,16995.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:55.496000+00:00,-2776.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:49.806000+00:00,-5690.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:50.231000+00:00,425.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:50.608000+00:00,377.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:50.958000+00:00,350.0
fa649f0e435d0835cf89903f74d0fdb9,12,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,27,9,1,contrastive,n,9a,9b,9b,2025-09-22 17:12:07+00:00,2025-09-22 16:59:51.372000+00:00,414.0
