results_time,participant_id,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,mismatch,chosen_type,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,n_fix_left,n_fix_right,transitions,tff,ffl,fixations_left,fixations_right,fixation_count_total,revisits_left,revisits_right,revisits_total
2025-09-25 21:45:59,60cb4cd6477b2ff7c1adaea4,a,29,experiment,44,15,1,focus,y,15b,15a,,376.0,337.0,327.0,350.0,343.0,413.0,334.0,,779.0,right,False,A,right,0.28,0.72,0.78,0.22,0.56,2.0,2.0,3.0,0.0,right,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-25 21:45:59,60cb4cd6477b2ff7c1adaea4,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,330.0,252.0,273.0,239.0,248.0,233.0,327.0,,9170.0,right,False,A,left,0.66,0.34,8.59,5.67,2.92,11.0,9.0,14.0,0.0,right,11.0,9.0,20.0,10.0,8.0,18.0
2025-09-25 21:45:59,60cb4cd6477b2ff7c1adaea4,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,440.0,338.0,391.0,383.0,298.0,318.0,386.0,,3139.0,right,False,B,left,0.71,0.29,2.79,1.99,0.8,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-09-25 21:45:59,60cb4cd6477b2ff7c1adaea4,a,21,experiment,53,18,1,focus,n,18a,18b,,424.0,423.0,415.0,358.0,394.0,353.0,387.0,,796.0,left,False,A,left,1.0,0.0,0.61,0.61,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,685.0,995.0,1285.0,1147.0,1393.0,1311.0,1366.0,,793.0,left,True,A,right,0.14,0.86,0.9,0.12,0.78,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,36,experiment,5,2,1,focus,n,2a,2b,,984.0,1457.0,945.0,968.0,850.0,950.0,1256.0,,1144.0,left,False,A,right,0.46,0.54,1.11,0.51,0.6,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,748.0,1713.0,674.0,1060.0,857.0,1519.0,1306.0,,853.0,left,False,A,left,0.64,0.36,0.74,0.47,0.27,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,937.0,729.0,898.0,821.0,485.0,1046.0,1705.0,,1306.0,right,True,A,left,0.87,0.13,0.88,0.77,0.11,4.0,1.0,2.0,0.0,left,4.0,1.0,5.0,3.0,0.0,3.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,27,experiment,14,5,1,focus,y,5b,5a,,479.0,1133.0,485.0,481.0,1282.0,735.0,1546.0,,1624.0,right,False,A,right,0.13,0.87,1.54,0.2,1.34,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,1110.0,845.0,720.0,711.0,637.0,798.0,1031.0,,925.0,right,False,A,right,0.28,0.72,0.86,0.24,0.62,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,752.0,500.0,931.0,992.0,597.0,1291.0,1255.0,,2386.0,left,True,A,right,0.11,0.89,2.11,0.23,1.88,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,12,experiment,23,8,1,focus,n,8a,8b,,2156.0,1883.0,1314.0,1044.0,465.0,781.0,1602.0,,827.0,left,False,A,right,0.22,0.78,0.72,0.16,0.56,1.0,3.0,1.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,632.0,899.0,1070.0,856.0,691.0,1495.0,1260.0,,1184.0,left,False,A,left,1.0,0.0,0.08,0.08,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,838.0,597.0,835.0,931.0,725.0,1233.0,1338.0,,1033.0,right,True,A,right,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,22,experiment,32,11,1,focus,y,11b,11a,,620.0,1275.0,537.0,1014.0,934.0,1524.0,2618.0,,833.0,right,False,A,left,0.74,0.26,0.53,0.39,0.14,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,850.0,1355.0,1392.0,845.0,1355.0,1325.0,1514.0,,803.0,right,False,A,right,0.2,0.8,0.54,0.11,0.43,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,542.0,846.0,852.0,967.0,750.0,855.0,1213.0,,895.0,left,True,A,left,0.84,0.16,0.71,0.59,0.11,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,29,experiment,41,14,1,focus,n,14a,14b,,1440.0,1241.0,1588.0,2042.0,905.0,2196.0,2436.0,,8298.0,left,False,A,right,0.33,0.67,7.84,2.6,5.25,4.0,6.0,6.0,0.0,right,4.0,6.0,10.0,3.0,5.0,8.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,791.0,1390.0,875.0,1188.0,628.0,1289.0,1613.0,,1101.0,left,False,A,left,0.76,0.24,0.98,0.75,0.23,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,725.0,758.0,812.0,735.0,577.0,1027.0,2081.0,,739.0,right,True,A,left,1.0,0.0,0.62,0.62,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,24,experiment,50,17,1,focus,y,17b,17a,,868.0,639.0,1235.0,1626.0,818.0,1044.0,2127.0,,828.0,right,False,A,right,0.47,0.53,0.73,0.35,0.39,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-13 16:49:27,60d0e99c4a61ffe6c5703250,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,452.0,812.0,1014.0,700.0,766.0,1550.0,1642.0,,877.0,right,False,A,right,0.12,0.88,0.86,0.11,0.76,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,442.0,384.0,381.0,380.0,344.0,386.0,371.0,,567.0,left,False,A,left,1.0,0.0,0.57,0.57,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,411.0,351.0,329.0,326.0,335.0,346.0,327.0,,634.0,left,False,B,left,1.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,18,experiment,8,3,1,focus,y,3b,3a,,803.0,792.0,541.0,529.0,452.0,725.0,496.0,,1492.0,left,False,B,left,1.0,0.0,1.16,1.16,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,407.0,439.0,399.0,412.0,423.0,414.0,425.0,,746.0,right,False,A,right,0.0,1.0,0.55,0.0,0.55,0.0,2.0,0.0,0.0,right,0.0,2.0,2.0,0.0,1.0,1.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,1077.0,784.0,736.0,921.0,876.0,755.0,847.0,,1083.0,right,False,B,right,0.17,0.83,0.94,0.16,0.77,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,13,experiment,17,6,1,focus,n,6a,6b,,654.0,863.0,734.0,700.0,613.0,707.0,656.0,,849.0,left,False,A,left,1.0,0.0,0.82,0.82,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,546.0,468.0,447.0,405.0,391.0,451.0,490.0,,618.0,left,False,A,left,1.0,0.0,0.61,0.61,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,462.0,420.0,347.0,474.0,374.0,366.0,358.0,,678.0,left,False,B,left,1.0,0.0,0.63,0.63,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,35,experiment,26,9,1,focus,y,9b,9a,,467.0,465.0,350.0,366.0,435.0,529.0,403.0,,742.0,right,False,A,right,0.0,1.0,0.73,0.0,0.73,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,416.0,361.0,337.0,339.0,380.0,369.0,351.0,,957.0,right,False,A,right,0.33,0.67,0.95,0.31,0.64,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,594.0,539.0,461.0,408.0,399.0,446.0,457.0,,887.0,right,False,B,right,0.24,0.76,0.72,0.17,0.55,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,27,experiment,35,12,1,focus,n,12a,12b,,494.0,467.0,387.0,561.0,553.0,649.0,526.0,,1362.0,left,False,A,left,1.0,0.0,1.35,1.35,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,599.0,426.0,339.0,393.0,362.0,381.0,486.0,,766.0,left,False,A,left,1.0,0.0,0.76,0.76,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,491.0,482.0,541.0,528.0,388.0,456.0,541.0,,2889.0,left,False,B,left,0.54,0.46,2.71,1.47,1.24,3.0,2.0,3.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,29,experiment,44,15,1,focus,y,15b,15a,,1070.0,622.0,464.0,674.0,460.0,501.0,465.0,,1582.0,right,False,A,left,0.65,0.35,1.34,0.87,0.47,1.0,3.0,1.0,0.0,left,1.0,3.0,4.0,0.0,2.0,2.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,571.0,354.0,406.0,432.0,375.0,386.0,553.0,,894.0,right,False,A,right,0.0,1.0,0.75,0.0,0.75,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,547.0,504.0,554.0,446.0,506.0,460.0,669.0,,1741.0,right,False,B,right,0.0,1.0,1.29,0.0,1.29,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 16:33:59,60d26e7cd9f0761e4d12b9f8,a,21,experiment,53,18,1,focus,n,18a,18b,,497.0,608.0,566.0,541.0,747.0,615.0,567.0,,1490.0,left,False,A,left,0.54,0.46,1.48,0.8,0.68,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,34,experiment,2,1,1,focus,y,1b,1a,,363.0,432.0,315.0,346.0,406.0,367.0,315.0,,797.0,right,False,A,right,0.16,0.84,0.67,0.11,0.56,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,332.0,387.0,310.0,356.0,359.0,433.0,343.0,,1078.0,right,False,A,right,0.11,0.89,1.0,0.11,0.9,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,385.0,357.0,341.0,376.0,333.0,643.0,366.0,,1803.0,right,False,B,right,0.18,0.82,1.7,0.31,1.39,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,25,experiment,11,4,1,focus,n,4a,4b,,403.0,627.0,378.0,386.0,424.0,466.0,935.0,,1487.0,left,False,A,left,0.73,0.27,1.4,1.02,0.38,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,710.0,773.0,499.0,495.0,442.0,614.0,1335.0,,2332.0,left,False,A,right,0.42,0.58,2.31,0.97,1.34,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,513.0,471.0,507.0,447.0,446.0,473.0,485.0,,2491.0,right,True,A,right,0.45,0.55,2.39,1.06,1.32,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,37,experiment,20,7,1,focus,y,7b,7a,,301.0,316.0,324.0,380.0,415.0,725.0,362.0,,1072.0,right,False,A,right,0.13,0.87,0.85,0.11,0.73,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,525.0,546.0,439.0,488.0,425.0,908.0,695.0,,1553.0,right,False,A,right,0.35,0.65,1.52,0.54,0.98,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,682.0,652.0,678.0,811.0,856.0,819.0,692.0,,2898.0,left,True,A,left,0.73,0.27,2.87,2.09,0.78,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,21,experiment,29,10,1,focus,n,10a,10b,,719.0,649.0,476.0,599.0,500.0,525.0,781.0,,1578.0,left,False,A,left,0.68,0.32,1.56,1.06,0.5,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,350.0,348.0,320.0,303.0,295.0,328.0,294.0,,1482.0,left,False,A,left,1.0,0.0,1.45,1.45,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,734.0,419.0,428.0,432.0,365.0,617.0,472.0,,1290.0,left,False,B,left,0.87,0.13,1.15,1.0,0.15,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,14,experiment,38,13,1,focus,y,13b,13a,,657.0,478.0,446.0,486.0,469.0,776.0,652.0,,1600.0,right,False,A,right,0.37,0.63,1.6,0.6,1.0,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,320.0,272.0,364.0,345.0,348.0,385.0,422.0,,1612.0,right,False,A,right,0.29,0.71,1.55,0.45,1.1,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,353.0,414.0,391.0,393.0,384.0,436.0,539.0,,1683.0,right,False,B,right,0.29,0.71,1.52,0.44,1.08,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,18,experiment,47,16,1,focus,n,16a,16b,,926.0,961.0,801.0,886.0,852.0,804.0,887.0,,2243.0,left,False,A,left,0.64,0.36,2.08,1.34,0.74,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,409.0,365.0,366.0,389.0,449.0,424.0,967.0,,1900.0,left,False,A,right,0.42,0.58,1.88,0.78,1.1,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-10-10 23:29:57,60ed917a71051ceb8ec151c9,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,438.0,360.0,368.0,362.0,396.0,436.0,426.0,,3351.0,left,False,B,left,0.76,0.24,3.26,2.47,0.79,2.0,2.0,2.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,700.0,506.0,365.0,363.0,336.0,572.0,474.0,,757.0,left,True,A,left,1.0,0.0,0.72,0.72,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,36,experiment,5,2,1,focus,n,2a,2b,,326.0,523.0,360.0,409.0,329.0,547.0,383.0,,591.0,left,False,A,left,1.0,0.0,0.57,0.57,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,422.0,312.0,247.0,441.0,373.0,626.0,432.0,,750.0,left,False,A,left,0.84,0.16,0.7,0.59,0.11,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,397.0,263.0,324.0,283.0,415.0,312.0,471.0,,1137.0,right,True,A,right,0.0,1.0,1.15,0.0,1.15,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,27,experiment,14,5,1,focus,y,5b,5a,,590.0,353.0,272.0,360.0,267.0,311.0,518.0,,744.0,right,False,A,left,0.81,0.19,0.48,0.39,0.09,2.0,1.0,1.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,396.0,510.0,265.0,367.0,274.0,278.0,480.0,,719.0,right,False,A,right,0.0,1.0,0.51,0.0,0.51,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,371.0,231.0,349.0,268.0,334.0,265.0,318.0,,525.0,left,True,A,left,1.0,0.0,0.41,0.41,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,12,experiment,23,8,1,focus,n,8a,8b,,495.0,415.0,369.0,379.0,389.0,372.0,367.0,,944.0,left,False,A,left,0.85,0.15,0.79,0.67,0.12,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,510.0,295.0,440.0,335.0,360.0,802.0,330.0,,672.0,left,False,A,left,0.76,0.24,0.57,0.43,0.14,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,465.0,311.0,322.0,388.0,334.0,497.0,316.0,,737.0,right,True,A,right,0.0,1.0,0.7,0.0,0.7,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,22,experiment,32,11,1,focus,y,11b,11a,,580.0,283.0,351.0,394.0,376.0,563.0,445.0,,913.0,right,False,A,right,0.13,0.87,0.81,0.11,0.7,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,485.0,452.0,560.0,592.0,425.0,639.0,569.0,,780.0,right,False,A,right,0.47,0.53,0.63,0.29,0.34,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,421.0,334.0,280.0,504.0,385.0,472.0,756.0,,1448.0,left,True,A,right,0.49,0.51,1.49,0.74,0.75,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,29,experiment,41,14,1,focus,n,14a,14b,,439.0,287.0,222.0,498.0,368.0,298.0,610.0,,2779.0,left,False,A,left,0.55,0.45,2.59,1.44,1.16,2.0,3.0,3.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,493.0,351.0,398.0,392.0,304.0,617.0,374.0,,821.0,left,False,A,left,1.0,0.0,0.71,0.71,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,495.0,277.0,243.0,425.0,344.0,331.0,427.0,,3724.0,right,True,A,left,0.72,0.28,3.69,2.65,1.04,3.0,2.0,3.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,24,experiment,50,17,1,focus,y,17b,17a,,329.0,246.0,479.0,556.0,409.0,466.0,471.0,,697.0,right,False,A,right,0.0,1.0,0.62,0.0,0.62,0.0,2.0,0.0,0.0,right,0.0,2.0,2.0,0.0,1.0,1.0
2025-10-07 18:14:26,60fc8070ac259dd44fb94150,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,349.0,284.0,409.0,335.0,344.0,293.0,324.0,,753.0,right,False,A,right,0.28,0.72,0.63,0.18,0.45,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,614.0,426.0,449.0,501.0,667.0,449.0,412.0,,1234.0,right,False,B,right,0.0,1.0,1.23,0.0,1.23,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,36,experiment,5,2,1,focus,n,2a,2b,,553.0,596.0,1006.0,832.0,482.0,1251.0,585.0,,780.0,left,False,A,left,1.0,0.0,0.77,0.77,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,655.0,544.0,420.0,534.0,452.0,567.0,469.0,,985.0,left,False,A,left,1.0,0.0,0.98,0.98,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,538.0,534.0,801.0,638.0,484.0,772.0,762.0,,1214.0,left,False,B,left,0.85,0.15,1.17,1.0,0.17,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,27,experiment,14,5,1,focus,y,5b,5a,,568.0,585.0,444.0,987.0,477.0,432.0,452.0,,1184.0,right,False,A,right,0.0,1.0,1.16,0.0,1.16,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,596.0,582.0,447.0,462.0,482.0,646.0,514.0,,1536.0,right,False,A,right,0.31,0.69,1.52,0.47,1.05,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,583.0,438.0,473.0,513.0,421.0,584.0,432.0,,872.0,right,False,B,right,0.0,1.0,0.84,0.0,0.84,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,12,experiment,23,8,1,focus,n,8a,8b,,465.0,472.0,419.0,376.0,464.0,469.0,417.0,,782.0,left,False,A,left,1.0,0.0,0.74,0.74,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
