trial,_left_canvas,_right_canvas,times,Unnamed: 4
40,0,1,320,
40,0,1,377,
40,0,1,439,
40,0,1,498,
40,0,1,552,
40,0,1,612,
40,0,1,677,
40,0,1,744,
40,0,1,806,
40,0,1,869,
40,0,1,931,
40,0,1,991,
40,0,1,1053,
40,0,1,1113,
40,0,1,1171,
40,0,1,1242,
40,0,1,1296,
40,0,1,1393,
40,0,1,1468,
41,0,1,0,
41,0,1,87,
41,1,0,232,
41,1,0,291,
41,1,0,356,
41,1,0,421,
41,1,0,500,
41,1,0,557,
41,1,0,622,
41,1,0,688,
41,1,0,754,
41,1,0,828,
41,1,0,889,
41,1,0,950,
41,1,0,1030,
41,1,0,1091,
41,1,0,1157,
41,0,1,1219,
41,0,1,1277,
41,0,1,1334,
41,0,1,1391,
41,0,1,1451,
41,0,0,1509,
41,1,0,1570,
41,1,0,1631,
41,1,0,1694,
41,1,0,1754,
42,1,0,0,
42,1,0,58,
42,1,0,122,
42,1,0,180,
42,1,0,235,
42,1,0,301,
42,1,0,365,
42,1,0,429,
42,0,0,488,
42,0,0,549,
42,0,1,613,
42,0,1,678,
42,0,1,732,
42,0,1,790,
42,0,1,852,
42,0,1,935,
42,0,1,1000,
42,0,1,1085,
42,0,1,1151,
42,0,1,1212,
42,0,1,1273,
42,0,1,1338,
42,0,1,1394,
42,0,1,1453,
42,0,1,1515,
42,0,1,1569,
42,0,1,1626,
42,0,1,1684,
42,0,1,1740,
42,0,0,1792,
43,1,0,0,
43,1,0,61,
43,1,0,123,
43,1,0,182,
43,1,0,240,
43,1,0,292,
43,1,0,345,
43,1,0,403,
43,1,0,463,
43,1,0,527,
43,1,0,582,
43,1,0,640,
43,1,0,698,
43,1,0,760,
43,1,0,830,
43,1,0,889,
43,1,0,949,
43,1,0,1002,
43,1,0,1061,
43,1,0,1129,
43,0,1,1200,
43,0,1,1258,
43,0,1,1316,
43,0,1,1374,
43,0,1,1435,
43,0,1,1513,
43,0,1,1574,
43,0,1,1633,
43,0,1,1698,
43,0,1,1771,
43,1,0,1838,
43,1,0,1905,
43,1,0,1972,
43,1,0,2038,
43,1,0,2098,
43,1,0,2165,
43,1,0,2228,
43,1,0,2285,
43,1,0,2342,
43,1,0,2399,
43,1,0,2465,
43,1,0,2525,
44,0,0,0,
44,0,0,127,
44,0,0,190,
44,0,1,250,
44,0,0,318,
44,1,0,378,
44,0,0,449,
44,1,0,511,
44,1,0,571,
44,1,0,632,
44,1,0,687,
44,1,0,750,
44,1,0,804,
44,1,0,858,
44,0,1,922,
44,0,1,995,
44,0,1,1061,
44,0,1,1121,
44,0,1,1190,
44,0,1,1257,
44,0,1,1325,
44,0,1,1390,
44,0,1,1454,
44,0,1,1512,
44,1,0,1565,
44,1,0,1627,
44,1,0,1691,
44,1,0,1752,
44,1,0,1814,
44,0,1,1872,
44,0,1,1929,
44,0,1,1988,
45,0,1,0,
45,0,1,62,
45,0,1,130,
45,0,1,189,
45,1,0,248,
45,0,1,321,
45,0,1,412,
45,0,1,480,
45,0,1,557,
45,0,1,662,
45,1,0,744,
45,0,1,822,
45,0,1,924,
45,0,1,985,
45,0,1,1111,
46,0,1,0,
46,0,1,60,
46,0,1,116,
46,0,1,177,
46,0,1,237,
46,0,1,290,
46,0,1,357,
46,0,1,431,
46,0,1,497,
46,0,1,593,
46,0,1,666,
46,0,1,730,
46,0,1,801,
46,0,1,866,
46,0,1,923,
46,0,1,985,
46,0,1,1048,
46,0,1,1119,
46,0,1,1182,
46,0,1,1243,
47,1,0,0,
47,1,0,59,
47,1,0,119,
47,1,0,176,
47,1,0,237,
47,1,0,295,
47,1,0,358,
47,1,0,412,
47,1,0,469,
47,1,0,536,
47,1,0,598,
47,1,0,657,
47,1,0,716,
47,1,0,789,
47,1,0,855,
47,1,0,921,
47,1,0,983,
47,1,0,1058,
47,1,0,1122,
47,1,0,1182,
47,1,0,1249,
47,1,0,1307,
48,0,1,0,
48,0,1,65,
48,0,1,118,
48,0,1,183,
48,0,1,234,
48,0,1,291,
48,0,1,344,
48,0,1,401,
48,0,1,460,
48,0,1,515,
48,0,1,579,
48,0,1,634,
48,0,1,693,
48,0,1,761,
48,0,1,827,
48,0,1,886,
48,0,1,942,
48,0,1,1009,
48,0,1,1073,
48,0,1,1135,
48,0,1,1200,
48,0,1,1253,
48,0,1,1306,
48,0,1,1371,
48,0,1,1425,
49,0,1,0,
49,0,1,60,
49,0,1,119,
49,0,1,186,
49,0,1,253,
49,0,1,314,
49,0,1,370,
49,0,1,427,
49,0,0,486,
49,0,1,547,
49,0,1,599,
49,0,1,658,
49,0,1,715,
49,0,1,771,
49,0,1,823,
50,0,0,0,
50,1,0,69,
50,0,1,124,
50,0,1,181,
50,0,1,245,
50,0,1,301,
50,0,1,368,
50,0,1,421,
50,0,1,480,
50,0,0,536,
50,0,1,591,
50,1,0,650,
50,0,0,712,
50,1,0,776,
50,1,0,835,
50,1,0,896,
50,1,0,957,
50,1,0,1024,
50,0,0,1089,
50,1,0,1154,
50,1,0,1220,
50,1,0,1286,
50,1,0,1354,
50,1,0,1435,
50,1,0,1494,
50,1,0,1559,
50,1,0,1627,
50,1,0,1689,
50,1,0,1746,
50,1,0,1813,
50,1,0,1871,
