trial,_left_canvas,times,_right_canvas,Unnamed: 4
22,0,835,1,
22,0,872,1,
22,0,906,1,
22,0,942,1,
22,0,976,1,
22,0,1019,1,
22,0,1053,1,
22,0,1090,1,
22,0,1123,1,
22,0,1161,1,
22,0,1196,1,
22,0,1233,1,
23,1,0,0,
23,1,36,0,
23,1,73,0,
23,0,108,0,
23,1,143,0,
23,1,183,0,
23,1,216,0,
23,0,250,0,
23,1,287,0,
23,1,323,0,
23,1,360,0,
23,1,393,0,
23,1,426,0,
23,1,461,0,
23,1,494,0,
23,1,537,0,
23,1,578,0,
23,1,612,0,
23,1,650,0,
23,1,688,0,
23,1,726,0,
23,1,760,0,
23,1,816,0,
23,1,853,0,
23,1,889,0,
23,1,925,0,
23,1,968,0,
24,1,0,0,
24,1,39,0,
24,1,79,0,
24,1,117,0,
24,1,150,0,
24,1,187,0,
24,1,220,0,
24,1,257,0,
24,1,292,0,
24,0,331,1,
24,0,364,1,
24,0,402,1,
24,0,437,1,
24,1,474,0,
24,1,512,0,
24,1,550,0,
24,1,584,0,
24,1,617,0,
24,1,650,0,
24,1,690,0,
24,1,729,0,
24,1,764,0,
24,1,799,0,
24,1,834,0,
24,1,870,0,
24,1,904,0,
24,0,947,1,
24,0,998,1,
24,0,1034,1,
24,0,1069,1,
24,0,1103,1,
24,0,1137,1,
24,0,1175,1,
24,0,1213,1,
24,0,1247,1,
24,0,1282,1,
24,0,1316,1,
24,0,1356,1,
24,0,1393,1,
24,0,1431,1,
24,0,1464,1,
24,0,1498,1,
24,0,1532,1,
24,0,1566,1,
24,0,1600,1,
24,0,1636,1,
24,0,1671,1,
24,0,1709,1,
24,0,1745,1,
24,0,1782,1,
25,1,0,0,
25,0,37,0,
25,1,73,0,
25,0,108,1,
25,1,142,0,
25,0,184,1,
25,0,219,1,
25,0,256,1,
25,1,295,0,
25,0,329,0,
25,0,369,0,
25,0,413,1,
25,0,450,1,
25,0,487,1,
25,0,529,1,
25,0,567,1,
25,0,602,1,
25,0,643,1,
25,0,686,1,
25,0,720,1,
25,0,757,1,
25,0,794,1,
25,0,841,1,
25,0,884,1,
25,0,919,1,
25,0,955,1,
25,0,993,1,
25,0,1044,1,
26,1,0,0,
26,1,37,0,
26,1,75,0,
26,1,108,0,
26,0,145,0,
26,1,179,0,
26,1,219,0,
26,0,256,0,
26,1,293,0,
26,0,332,1,
26,0,367,1,
26,0,408,1,
26,0,441,1,
26,0,475,1,
26,0,508,1,
26,0,547,1,
26,0,582,1,
26,0,617,1,
26,0,654,1,
26,0,688,1,
26,0,722,1,
26,0,755,1,
26,0,792,1,
26,0,830,1,
26,0,865,1,
26,0,904,1,
26,0,939,1,
26,0,973,1,
26,0,1006,1,
26,0,1043,1,
26,0,1078,1,
26,0,1112,0,
26,1,1147,0,
26,1,1184,0,
26,1,1218,0,
26,1,1251,0,
27,0,0,1,
27,0,37,0,
27,0,75,1,
27,0,111,1,
27,0,149,1,
27,0,181,1,
27,0,214,1,
27,0,251,1,
27,0,287,1,
27,0,329,1,
27,0,390,1,
27,0,425,1,
27,1,461,0,
27,1,495,0,
27,1,532,0,
27,1,572,0,
27,1,608,0,
27,1,642,0,
27,1,680,0,
27,1,715,0,
27,1,751,0,
27,1,786,0,
27,1,820,0,
27,1,855,0,
27,1,890,0,
27,1,927,0,
27,1,961,0,
27,1,996,0,
27,1,1029,0,
27,1,1063,0,
27,1,1099,0,
27,1,1138,0,
27,1,1172,0,
27,1,1206,0,
27,1,1238,0,
27,1,1275,0,
27,1,1308,0,
28,0,0,0,
28,0,49,0,
28,0,87,0,
28,0,120,0,
28,0,157,0,
28,1,194,0,
28,1,228,0,
28,1,262,0,
28,1,300,0,
28,1,336,0,
28,1,371,0,
28,1,406,0,
28,1,440,0,
28,1,472,0,
28,1,510,0,
28,0,547,1,
28,0,580,1,
28,0,617,1,
28,0,657,1,
28,0,691,1,
28,0,726,1,
28,0,760,1,
28,0,796,1,
28,0,834,1,
28,0,871,1,
28,0,905,1,
28,0,940,1,
28,0,981,1,
28,0,1014,1,
28,0,1051,1,
28,0,1090,1,
28,0,1130,1,
28,0,1180,1,
28,0,1213,1,
28,0,1248,1,
28,0,1285,1,
28,0,1324,1,
29,0,0,1,
29,0,38,1,
29,0,73,1,
29,0,110,1,
29,0,147,1,
29,1,185,0,
29,1,222,0,
29,1,259,0,
29,1,294,0,
29,1,327,0,
29,1,368,0,
29,1,402,0,
29,1,441,0,
29,1,475,0,
29,0,511,1,
29,0,546,1,
29,0,582,1,
29,0,617,1,
29,0,656,1,
29,0,694,1,
29,0,735,1,
29,1,792,0,
29,1,826,0,
29,1,861,0,
29,1,896,0,
29,1,930,0,
29,1,968,0,
29,1,1005,0,
29,1,1045,0,
29,1,1079,0,
29,1,1113,0,
29,1,1146,0,
30,1,0,0,
30,0,36,0,
30,0,76,1,
30,0,111,1,
30,0,149,1,
30,0,182,1,
30,0,216,1,
30,0,249,0,
30,0,283,1,
30,0,315,1,
30,0,348,1,
30,0,385,1,
30,0,422,1,
30,0,455,1,
30,0,488,1,
30,0,523,1,
30,0,558,1,
30,0,594,1,
30,0,636,1,
30,0,688,1,
30,0,721,1,
30,0,760,1,
30,0,793,1,
30,0,833,1,
30,0,869,1,
30,0,908,1,
30,0,948,1,
30,0,983,1,
30,0,1023,1,
30,0,1057,1,
30,1,1095,0,
30,1,1135,0,
30,1,1171,0,
30,1,1211,0,
30,1,1251,0,
30,1,1286,0,
30,1,1324,0,
30,1,1361,0,
31,0,0,1,
31,0,35,0,
31,0,74,1,
31,0,108,0,
31,0,143,0,
31,0,179,0,
31,1,214,0,
31,0,247,0,
31,1,285,0,
31,0,319,0,
31,0,354,1,
31,0,388,1,
31,0,423,1,
31,0,459,1,
31,0,492,1,
31,0,526,1,
31,0,560,1,
31,0,594,1,
31,0,632,1,
31,0,666,1,
31,0,700,1,
31,0,735,1,
31,0,773,1,
31,0,808,1,
31,0,849,1,
31,0,888,1,
31,0,922,1,
31,0,956,1,
31,0,989,1,
32,1,0,0,
32,1,37,0,
32,1,70,0,
32,1,113,0,
32,1,148,0,
32,1,183,0,
32,1,221,0,
32,1,258,0,
32,1,291,0,
32,1,328,0,
32,1,370,0,
32,1,409,0,
32,1,446,0,
32,0,485,0,
32,0,527,0,
32,1,568,0,
32,1,610,0,
32,1,648,0,
32,1,685,0,
33,1,0,0,
33,0,40,1,
33,0,74,0,
33,0,108,1,
33,0,145,0,
33,0,178,0,
33,0,219,1,
33,0,256,1,
33,0,296,1,
33,0,329,1,
33,0,368,1,
33,1,406,0,
33,1,444,0,
33,1,479,0,
33,1,513,0,
33,1,551,0,
33,1,584,0,
33,1,619,0,
33,1,652,0,
33,1,687,0,
33,1,727,0,
33,1,763,0,
33,1,798,0,
33,0,834,0,
33,0,869,0,
33,1,907,0,
33,1,944,0,
33,1,979,0,
33,1,1014,0,
33,1,1048,0,
33,1,1084,0,
33,0,1122,0,
33,0,1162,0,
33,0,1197,0,
33,0,1230,0,
33,1,1264,0,
33,1,1302,0,
33,1,1341,0,
33,1,1374,0,
33,1,1408,0,
33,1,1444,0,
33,1,1479,0,
33,1,1512,0,
33,1,1546,0,
33,1,1581,0,
33,1,1619,0,
34,0,0,1,
34,0,39,1,
34,0,79,1,
34,0,112,0,
34,0,149,1,
34,0,187,1,
34,0,227,1,
34,0,267,1,
34,0,306,1,
34,1,342,0,
34,1,384,0,
34,1,421,0,
34,1,455,0,
34,1,489,0,
34,1,525,0,
34,1,560,0,
34,1,594,0,
34,1,629,0,
34,1,664,0,
34,1,701,0,
34,1,747,0,
34,1,781,0,
34,1,815,0,
34,1,849,0,
34,1,884,0,
35,1,0,0,
35,1,35,0,
35,1,68,0,
35,1,103,0,
35,1,137,0,
35,0,172,1,
35,0,207,0,
35,0,241,1,
35,0,275,1,
35,0,310,0,
35,0,346,0,
35,0,380,0,
35,0,421,1,
35,0,455,1,
35,0,497,1,
35,0,535,1,
35,0,572,1,
35,0,606,1,
35,0,646,1,
35,0,684,1,
35,0,718,1,
35,0,752,1,
35,0,786,1,
35,0,820,1,
35,0,854,1,
35,0,888,1,
35,0,922,1,
36,0,0,0,
36,0,40,0,
36,0,83,1,
36,0,116,1,
36,0,157,0,
36,1,196,0,
36,1,233,0,
36,1,270,0,
36,1,303,0,
36,1,342,0,
36,1,382,0,
36,0,422,0,
36,0,458,1,
36,0,494,1,
36,0,531,1,
36,0,568,1,
36,0,606,0,
36,0,640,0,
36,0,673,0,
36,0,714,0,
36,0,787,1,
36,0,823,1,
36,0,864,1,
36,0,900,1,
36,0,937,1,
36,0,976,1,
37,1,0,0,
37,1,37,0,
37,1,72,0,
37,0,106,0,
37,1,140,0,
37,1,177,0,
37,1,217,0,
37,1,252,0,
37,0,285,1,
37,0,319,1,
37,0,356,1,
37,1,396,0,
37,1,433,0,
