trial,_left_canvas,_right_canvas,times,Unnamed: 4
27,0,1,2304,
27,0,1,2339,
27,0,1,2372,
27,0,1,2402,
27,0,1,2436,
27,1,0,2483,
27,1,0,2519,
27,1,0,2554,
27,1,0,2588,
27,1,0,2619,
27,1,0,2654,
27,1,0,2686,
27,1,0,2720,
27,1,0,2754,
27,1,0,2789,
27,1,0,2821,
27,1,0,2857,
27,1,0,2887,
27,1,0,2921,
27,1,0,2954,
27,1,0,2987,
27,1,0,3021,
27,1,0,3054,
27,1,0,3088,
27,1,0,3122,
27,1,0,3155,
27,1,0,3189,
27,1,0,3222,
27,1,0,3255,
27,1,0,3289,
27,1,0,3323,
27,1,0,3358,
27,1,0,3389,
27,1,0,3422,
27,1,0,3455,
27,1,0,3492,
27,1,0,3523,
27,0,1,3559,
27,0,0,3590,
27,0,1,3623,
27,0,0,3655,
27,0,0,3688,
27,0,0,3723,
27,0,0,3758,
27,0,1,3790,
27,0,0,3822,
27,0,1,3855,
27,0,1,3890,
27,0,0,3921,
27,0,1,3954,
27,0,1,3988,
27,0,1,4021,
27,0,1,4055,
27,0,1,4088,
27,0,1,4121,
27,0,1,4155,
27,0,1,4188,
27,0,1,4221,
27,0,1,4254,
27,0,1,4288,
27,0,1,4322,
27,0,1,4355,
27,0,1,4388,
27,0,1,4422,
27,0,1,4455,
27,0,1,4490,
27,0,1,4522,
27,0,1,4556,
27,0,1,4588,
27,0,1,4622,
27,0,1,4657,
27,0,1,4688,
27,0,1,4722,
27,0,0,4755,
27,0,1,4789,
27,0,1,4823,
27,0,1,4856,
27,0,1,4890,
27,0,1,4922,
27,0,1,4968,
27,0,1,5009,
27,0,1,5049,
27,1,0,5093,
27,1,0,5139,
27,1,0,5182,
27,1,0,5236,
27,1,0,5297,
28,1,0,0,
28,0,1,40,
28,1,0,76,
28,0,1,111,
28,0,0,142,
28,0,0,176,
28,0,1,212,
28,0,0,247,
28,1,0,282,
28,1,0,314,
28,1,0,344,
28,1,0,380,
28,1,0,409,
28,1,0,462,
28,1,0,505,
28,1,0,538,
28,1,0,574,
28,0,1,608,
28,0,1,639,
28,0,1,676,
28,0,1,713,
28,0,1,744,
28,0,1,775,
28,0,1,811,
28,0,1,841,
