trial,times,_right_canvas,_left_canvas,Unnamed: 4
35,199,1,0,
35,232,1,0,
35,265,1,0,
35,298,1,0,
35,332,1,0,
35,357,1,0,
35,385,1,0,
36,0,0,1,
36,24,0,0,
36,50,0,1,
36,73,0,1,
36,99,0,0,
36,125,0,1,
36,147,0,1,
36,176,0,1,
36,209,0,1,
36,242,0,1,
36,275,1,0,
36,309,0,1,
36,342,0,1,
36,375,0,1,
36,408,0,1,
36,433,0,1,
36,459,0,1,
36,492,0,1,
36,513,0,1,
36,541,0,1,
36,575,0,1,
36,608,0,1,
36,641,0,1,
36,675,0,1,
37,0,0,1,
37,28,0,1,
37,61,0,1,
37,87,0,1,
37,114,0,1,
37,144,0,1,
37,178,0,1,
37,211,0,1,
37,244,0,1,
37,277,0,1,
37,310,0,1,
37,344,0,0,
37,378,0,0,
37,411,0,0,
37,445,0,0,
37,478,0,0,
37,511,0,0,
37,545,0,0,
37,578,0,0,
38,0,0,1,
38,23,0,1,
38,50,0,1,
38,76,0,1,
38,103,0,1,
38,135,0,1,
38,158,0,1,
38,185,0,1,
38,211,0,1,
38,240,0,1,
38,269,0,1,
38,302,0,1,
38,335,0,1,
38,369,0,0,
38,402,0,0,
38,435,0,1,
38,468,0,1,
38,493,0,1,
38,518,0,0,
38,551,0,0,
38,572,0,0,
38,617,0,0,
39,0,0,1,
39,27,0,1,
39,55,0,1,
39,84,0,1,
39,117,0,1,
39,150,0,1,
39,184,0,1,
39,218,0,1,
39,251,0,1,
39,285,0,1,
39,318,0,1,
39,352,0,1,
39,385,0,1,
39,419,0,0,
39,452,0,1,
39,485,0,1,
39,518,0,1,
39,552,0,0,
39,585,0,1,
39,618,1,0,
39,652,1,0,
39,685,1,0,
39,709,1,0,
39,735,1,0,
39,768,1,0,
39,793,1,0,
39,819,1,0,
39,842,1,0,
39,869,1,0,
39,901,1,0,
39,934,1,0,
39,955,1,0,
39,984,1,0,
39,1017,1,0,
39,1044,1,0,
39,1070,1,0,
39,1100,1,0,
39,1121,1,0,
39,1150,1,0,
39,1175,1,0,
39,1202,1,0,
40,0,1,0,
40,33,1,0,
40,66,0,0,
40,100,1,0,
40,133,1,0,
40,167,1,0,
40,199,0,0,
40,233,1,0,
40,266,1,0,
40,299,1,0,
40,332,1,0,
40,366,1,0,
40,399,1,0,
40,432,1,0,
40,466,1,0,
40,499,0,0,
41,0,1,0,
41,33,1,0,
41,66,1,0,
41,99,1,0,
41,132,1,0,
41,166,1,0,
41,199,1,0,
41,233,1,0,
41,266,1,0,
41,299,0,0,
41,332,0,1,
41,365,0,1,
41,399,0,1,
41,432,0,1,
41,465,0,1,
41,498,0,1,
41,531,0,1,
41,564,0,1,
42,0,1,0,
42,33,1,0,
42,72,1,0,
42,104,1,0,
42,134,1,0,
42,183,0,0,
42,219,0,1,
42,252,0,1,
42,289,0,0,
42,322,0,1,
42,351,0,1,
42,378,0,1,
42,407,0,1,
42,435,0,1,
42,468,0,1,
42,501,0,1,
42,535,1,0,
42,568,1,0,
42,602,1,0,
42,636,1,0,
42,658,0,0,
42,685,0,0,
42,719,1,0,
42,752,1,0,
42,774,1,0,
42,802,1,0,
42,836,1,0,
42,858,1,0,
42,886,1,0,
42,919,1,0,
42,945,1,0,
42,985,1,0,
42,1018,1,0,
43,0,1,0,
43,23,1,0,
43,50,1,0,
43,71,1,0,
43,100,1,0,
43,133,1,0,
43,167,1,0,
43,200,1,0,
43,233,1,0,
43,266,1,0,
43,299,1,0,
43,332,1,0,
43,366,1,0,
43,399,1,0,
43,421,1,0,
43,449,1,0,
43,475,1,0,
43,499,1,0,
43,532,1,0,
43,566,1,0,
44,0,1,0,
44,34,1,0,
44,66,1,0,
44,88,1,0,
44,116,1,0,
44,150,1,0,
44,183,1,0,
44,204,1,0,
44,233,1,0,
44,266,1,0,
44,300,1,0,
44,333,1,0,
44,366,1,0,
44,388,1,0,
44,432,1,0,
45,0,0,1,
45,31,0,0,
45,59,1,0,
45,92,1,0,
45,126,0,0,
45,159,0,1,
45,192,1,0,
45,214,1,0,
45,242,1,0,
45,275,1,0,
45,308,1,0,
45,342,1,0,
45,375,0,1,
45,397,0,1,
45,424,1,0,
45,450,1,0,
45,492,0,1,
46,0,0,1,
46,28,0,1,
46,61,0,1,
46,85,0,1,
46,113,0,1,
46,145,0,1,
46,166,0,1,
46,195,0,1,
46,228,0,1,
46,262,0,1,
46,294,0,0,
46,327,0,0,
46,361,1,0,
46,394,1,0,
46,420,1,0,
46,448,1,0,
46,477,1,0,
46,499,1,0,
46,528,1,0,
46,554,1,0,
46,581,1,0,
46,612,1,0,
46,645,1,0,
46,670,1,0,
46,695,0,0,
46,729,1,0,
46,762,1,0,
46,796,1,0,
46,829,1,0,
46,862,1,0,
46,896,0,1,
46,930,0,1,
46,963,0,1,
46,997,1,0,
46,1029,1,0,
46,1063,1,0,
46,1098,1,0,
46,1129,1,0,
46,1162,1,0,
46,1196,1,0,
46,1230,1,0,
46,1262,1,0,
46,1295,1,0,
46,1329,1,0,
46,1362,1,0,
46,1395,1,0,
46,1428,1,0,
46,1461,1,0,
46,1497,1,0,
46,1528,1,0,
46,1561,1,0,
46,1594,1,0,
46,1628,1,0,
46,1661,1,0,
46,1686,1,0,
46,1710,1,0,
46,1744,1,0,
46,1777,1,0,
46,1811,1,0,
46,1844,1,0,
47,0,1,0,
47,25,0,0,
47,52,0,0,
47,73,0,0,
47,100,1,0,
47,133,0,1,
47,166,1,0,
47,200,0,1,
47,233,0,1,
47,257,0,1,
47,282,0,1,
47,316,1,0,
47,338,1,0,
47,367,1,0,
47,400,1,0,
47,433,1,0,
47,467,1,0,
