trial,_left_canvas,_right_canvas,times,Unnamed: 4
17,0,1,2295,
17,0,1,2340,
17,0,1,2380,
17,0,1,2419,
17,1,0,2459,
17,0,0,2502,
17,1,0,2546,
17,1,0,2592,
17,1,0,2634,
17,1,0,2676,
17,1,0,2719,
17,0,1,2764,
17,1,0,2808,
17,0,0,2856,
17,0,0,2908,
17,0,0,2950,
17,1,0,2993,
17,1,0,3037,
17,1,0,3078,
18,1,0,0,
18,0,1,39,
18,0,1,83,
18,1,0,128,
18,0,0,169,
18,1,0,211,
18,1,0,254,
18,1,0,293,
18,0,1,335,
18,0,1,378,
18,0,1,420,
18,0,1,460,
18,0,1,499,
18,0,1,540,
18,0,1,584,
18,1,0,629,
18,0,0,687,
18,1,0,731,
18,1,0,772,
18,1,0,816,
18,1,0,853,
18,1,0,891,
18,1,0,934,
18,0,0,978,
18,1,0,1026,
18,1,0,1072,
18,1,0,1128,
18,1,0,1174,
18,1,0,1218,
18,1,0,1262,
18,1,0,1315,
18,1,0,1367,
18,1,0,1411,
18,1,0,1454,
19,1,0,0,
19,1,0,44,
19,1,0,85,
19,0,1,129,
19,0,1,169,
19,0,1,215,
19,0,1,265,
19,0,1,319,
19,0,1,361,
19,0,1,407,
19,0,1,458,
19,0,1,509,
19,0,1,550,
19,0,1,596,
19,0,1,638,
19,0,1,682,
19,0,1,723,
19,0,1,762,
19,0,1,803,
19,0,1,848,
19,0,1,891,
19,0,1,934,
19,0,1,976,
19,0,1,1023,
19,0,0,1081,
19,0,0,1129,
19,1,0,1174,
19,1,0,1218,
19,0,0,1261,
19,1,0,1304,
19,0,0,1346,
19,0,1,1390,
19,0,1,1432,
19,0,1,1474,
19,0,1,1519,
19,0,1,1562,
19,0,1,1604,
19,0,1,1648,
19,0,1,1686,
19,0,1,1731,
19,0,1,1774,
19,0,1,1816,
19,0,1,1858,
19,0,1,1898,
19,0,1,1939,
19,0,1,1984,
19,0,0,2023,
19,0,0,2065,
19,0,0,2111,
19,0,0,2151,
19,1,0,2192,
19,1,0,2235,
19,1,0,2278,
19,1,0,2322,
20,0,1,0,
20,0,1,43,
20,0,1,85,
20,0,1,129,
20,1,0,172,
20,0,1,216,
20,1,0,268,
20,1,0,319,
20,0,1,360,
20,0,1,407,
20,0,1,457,
20,0,1,512,
20,0,1,555,
20,0,1,600,
20,0,1,641,
20,0,1,684,
20,0,1,729,
20,0,1,775,
20,0,1,818,
20,0,1,860,
20,0,1,905,
20,0,1,947,
20,0,1,989,
20,0,1,1033,
20,0,1,1076,
20,0,1,1118,
20,0,1,1159,
21,0,0,0,
21,0,1,59,
21,1,0,102,
21,0,0,144,
21,0,0,190,
21,1,0,233,
21,1,0,277,
21,1,0,320,
21,1,0,362,
21,1,0,407,
21,1,0,450,
21,1,0,493,
21,1,0,535,
21,1,0,577,
21,1,0,622,
21,1,0,670,
21,1,0,729,
21,1,0,776,
21,1,0,821,
21,1,0,864,
21,1,0,907,
21,1,0,954,
21,1,0,998,
21,0,0,1041,
21,0,1,1089,
21,1,0,1132,
21,1,0,1174,
21,1,0,1216,
21,1,0,1260,
21,0,0,1306,
21,0,0,1351,
21,0,0,1394,
21,1,0,1436,
21,1,0,1479,
21,1,0,1523,
22,0,0,0,
22,0,1,37,
22,0,1,79,
22,0,0,121,
22,0,1,163,
22,0,1,207,
22,0,1,249,
22,0,1,294,
22,0,1,339,
22,0,1,381,
22,0,1,423,
22,0,1,468,
22,0,1,507,
22,0,0,550,
22,0,1,590,
22,0,1,632,
22,0,1,672,
22,0,1,716,
22,0,1,758,
22,0,1,804,
22,0,1,845,
22,0,1,885,
22,0,1,924,
22,0,1,967,
22,0,1,1017,
22,0,1,1059,
22,0,1,1106,
23,0,0,0,
23,1,0,44,
23,1,0,88,
23,1,0,131,
23,0,0,174,
23,1,0,216,
23,0,1,262,
23,0,1,306,
23,0,1,347,
23,0,1,391,
23,0,1,431,
23,0,1,475,
23,0,1,516,
23,0,1,559,
23,0,1,604,
23,0,0,645,
23,0,1,688,
23,0,1,728,
23,0,1,770,
23,0,0,814,
23,0,1,852,
23,0,1,898,
23,0,1,955,
23,0,1,1002,
23,0,1,1043,
23,0,1,1086,
24,0,1,0,
24,0,1,52,
24,0,1,106,
24,1,0,168,
24,1,0,216,
24,0,0,262,
24,1,0,303,
24,0,1,343,
24,0,1,389,
24,0,1,449,
24,0,0,495,
24,0,1,538,
24,0,1,582,
24,0,1,624,
24,0,0,665,
24,0,0,707,
24,0,0,748,
24,0,1,791,
24,0,1,834,
24,1,0,877,
24,1,0,919,
24,0,0,961,
24,0,0,1003,
24,1,0,1046,
24,0,1,1088,
24,0,0,1131,
24,0,1,1173,
24,0,1,1216,
24,0,0,1260,
24,0,0,1304,
24,0,1,1344,
24,1,0,1387,
24,1,0,1431,
24,1,0,1475,
24,0,1,1514,
24,0,0,1558,
24,1,0,1601,
24,0,1,1644,
24,0,1,1687,
