trial,_left_canvas,times,_right_canvas,Unnamed: 4
31,0,129,1,
31,0,162,1,
31,0,190,1,
31,0,223,1,
31,0,253,1,
31,1,286,0,
31,0,319,1,
31,0,353,1,
31,0,386,1,
31,0,421,1,
31,0,449,1,
31,0,482,1,
31,0,515,1,
31,0,573,1,
31,0,603,1,
31,0,635,1,
31,0,670,1,
31,0,699,1,
31,0,732,1,
31,0,765,1,
31,0,801,1,
31,0,845,1,
31,0,881,1,
31,0,914,1,
31,0,957,1,
31,0,989,1,
31,0,1021,1,
31,0,1058,1,
31,0,1089,1,
31,0,1124,1,
31,0,1159,1,
31,0,1190,1,
31,0,1224,1,
31,0,1257,1,
31,0,1287,1,
31,0,1320,1,
31,0,1355,1,
31,0,1389,1,
31,0,1421,1,
31,0,1458,1,
31,0,1496,1,
31,0,1526,1,
31,0,1555,1,
31,0,1588,1,
31,0,1623,1,
31,0,1657,1,
31,0,1691,1,
31,0,1725,1,
31,0,1758,1,
31,0,1790,1,
31,0,1823,1,
31,0,1856,1,
31,0,1885,1,
31,0,1914,1,
31,0,1949,1,
31,0,1988,1,
31,0,2017,1,
31,0,2051,1,
31,0,2084,1,
31,0,2116,1,
31,0,2149,1,
31,0,2182,1,
31,0,2213,1,
31,0,2240,1,
31,0,2280,1,
31,0,2313,1,
31,0,2346,1,
31,0,2380,1,
31,0,2413,1,
31,0,2444,1,
31,0,2480,1,
31,0,2514,1,
31,0,2549,1,
31,0,2585,1,
31,0,2621,0,
31,0,2652,1,
31,0,2686,1,
31,0,2718,1,
31,0,2752,1,
31,0,2784,1,
31,0,2815,1,
31,0,2847,1,
31,0,2875,1,
31,1,2908,0,
31,1,2941,0,
31,0,2972,1,
31,0,3005,1,
31,0,3033,1,
31,0,3065,1,
31,0,3098,1,
31,0,3131,1,
31,0,3164,1,
31,0,3198,1,
31,1,3231,0,
31,1,3264,0,
31,0,3297,0,
31,0,3331,1,
31,0,3364,1,
31,0,3400,1,
31,0,3443,1,
31,0,3481,1,
31,0,3516,1,
31,0,3551,1,
31,0,3580,1,
31,0,3609,1,
31,0,3642,1,
31,0,3675,1,
31,0,3714,1,
31,0,3748,1,
32,1,0,0,
32,1,33,0,
32,1,65,0,
32,1,99,0,
32,0,132,0,
32,0,165,1,
32,0,199,0,
32,0,249,1,
32,0,282,1,
32,0,316,1,
32,0,350,1,
32,0,383,1,
32,0,415,1,
32,0,449,1,
32,0,484,1,
32,0,516,1,
32,0,549,1,
32,0,578,1,
32,0,619,1,
32,0,657,1,
32,0,692,1,
32,0,727,1,
32,0,761,1,
32,0,799,1,
32,0,834,1,
32,0,867,1,
32,0,900,1,
32,0,933,1,
33,1,0,0,
33,0,34,1,
33,0,68,0,
33,0,101,0,
33,0,136,0,
33,0,173,0,
33,0,208,1,
33,0,243,1,
33,0,279,1,
33,0,311,1,
33,0,347,1,
33,0,383,1,
33,0,416,1,
33,0,445,1,
33,0,478,1,
33,0,509,0,
33,0,543,0,
33,0,581,1,
33,0,620,1,
33,0,655,1,
33,0,686,1,
33,0,720,1,
33,0,756,1,
33,0,791,1,
33,0,820,1,
33,0,857,1,
33,0,891,1,
33,0,923,1,
33,0,953,1,
34,1,0,0,
34,1,33,0,
34,1,61,0,
34,0,99,1,
34,0,133,0,
34,0,173,1,
34,0,210,1,
34,0,248,0,
34,1,283,0,
34,1,320,0,
34,0,364,1,
34,0,404,1,
34,0,438,1,
34,0,481,1,
34,0,515,1,
34,0,553,1,
34,0,587,1,
34,0,632,0,
34,0,670,0,
34,0,707,0,
34,1,753,0,
34,0,793,0,
34,0,832,0,
34,0,868,1,
34,0,905,0,
34,0,941,1,
34,0,972,1,
35,1,0,0,
35,0,33,1,
35,0,66,1,
35,0,98,1,
35,0,130,1,
35,0,162,1,
35,0,195,1,
35,0,227,1,
35,0,261,1,
35,0,289,1,
35,0,323,1,
35,0,355,1,
35,0,387,1,
35,0,415,1,
35,0,447,1,
35,0,478,0,
35,0,511,1,
35,0,539,1,
35,0,571,1,
35,0,601,1,
35,0,633,1,
35,0,666,1,
35,0,698,1,
35,0,727,1,
35,0,761,1,
35,0,794,1,
35,0,828,1,
35,0,860,1,
35,1,894,0,
35,0,931,1,
35,0,980,1,
36,0,0,1,
36,0,32,0,
